time,u10,v10
2023-12-21T02:00,2.802,1.890
2023-12-21T03:00,1.207,1.389
2023-12-21T04:00,0.602,0.799
2023-12-21T05:00,1.392,0.904
2023-12-21T06:00,0.898,-0.702
2023-12-21T07:00,1.113,2.093
2023-12-21T08:00,1.890,2.508
2023-12-21T09:00,1.625,3.190
2023-12-21T10:00,1.280,2.513
2023-12-21T11:00,0.889,2.907
2023-12-21T12:00,1.276,3.706
2023-12-21T13:00,0.695,1.204
2023-12-21T14:00,-0.422,3.001
2023-12-21T15:00,0.807,3.795
2023-12-21T16:00,-0.194,3.705
2023-12-21T17:00,0.215,4.094
2023-12-21T18:00,-0.705,3.998
2023-12-21T19:00,-0.467,3.801
2023-12-21T20:00,-1.286,4.208
2023-12-21T21:00,-0.903,1.198
2023-12-21T22:00,-1.103,-0.194
2023-12-21T23:00,-0.824,-2.697
2023-12-22T00:00,0.803,-0.892
2023-12-22T01:00,0.700,-0.297
2023-12-22T02:00,1.007,-1.492
2023-12-22T03:00,1.697,0.208
2023-12-22T04:00,0.700,0.700
2023-12-22T05:00,2.108,1.589
2023-12-22T06:00,1.009,1.898
2023-12-22T07:00,0.981,2.310
2023-12-22T08:00,1.216,2.287
2023-12-22T09:00,1.293,2.905
2023-12-22T10:00,1.385,2.605
2023-12-22T11:00,1.481,4.302
2023-12-22T12:00,0.688,3.900
2023-12-22T13:00,1.074,4.009
2023-12-22T14:00,1.705,3.496
2023-12-22T15:00,2.196,4.503
2023-12-22T16:00,0.922,3.697
2023-12-22T17:00,0.794,4.501
2023-12-22T18:00,0.209,5.996
2023-12-22T19:00,-0.859,6.110
2023-12-22T20:00,-1.277,6.006
2023-12-22T21:00,-0.687,5.598
2023-12-22T22:00,-0.087,4.999
2023-12-22T23:00,-0.325,3.093
2023-12-23T00:00,0.105,1.997
2023-12-23T01:00,0.692,1.802
2023-12-23T02:00,0.999,1.802
2023-12-23T03:00,0.801,1.800
2023-12-23T04:00,1.096,1.403
2023-12-23T05:00,1.607,-0.491
2023-12-23T06:00,0.099,-0.804
2023-12-23T07:00,0.995,0.105
2023-12-23T08:00,0.594,1.399
2023-12-23T09:00,1.419,3.697
2023-12-23T10:00,1.190,3.099
2023-12-23T11:00,0.806,0.995
2023-12-23T12:00,1.525,-4.191
2023-12-23T13:00,0.336,-4.798
2023-12-23T14:00,3.338,-6.278
2023-12-23T15:00,2.329,-5.486
2023-12-23T16:00,2.118,-4.989
2023-12-23T17:00,0.913,-4.294
2023-12-23T18:00,0.666,-4.208
2023-12-23T19:00,1.710,-5.594
2023-12-23T20:00,1.491,-5.200
2023-12-23T21:00,1.862,-5.408
2023-12-23T22:00,2.324,-4.985
2023-12-23T23:00,2.877,-3.817
2023-12-24T00:00,1.524,-3.590
2023-12-24T01:00,-0.133,-3.798
2023-12-24T02:00,1.097,-4.096
2023-12-24T03:00,1.074,-4.009
2023-12-24T04:00,1.603,-3.599
2023-12-24T05:00,1.692,-3.800
2023-12-24T06:00,1.810,-2.492
2023-12-24T07:00,1.823,-3.289
2023-12-24T08:00,1.929,-3.087
2023-12-24T09:00,1.192,-2.808
2023-12-24T10:00,0.881,-2.711
2023-12-24T11:00,0.892,-1.609
2023-12-24T12:00,0.508,-1.197
2023-12-24T13:00,1.997,-1.505
2023-12-24T14:00,1.787,-1.916
2023-12-24T15:00,1.985,-1.917
2023-12-24T16:00,0.300,-1.704
2023-12-24T17:00,0.000,-2.900
2023-12-24T18:00,-0.511,-2.895
2023-12-24T19:00,0.491,-3.101
2023-12-24T20:00,0.000,-3.500
2023-12-24T21:00,1.100,-3.196
2023-12-24T22:00,1.292,-3.199
2023-12-24T23:00,1.428,-4.394
2023-12-25T00:00,1.690,-2.705
2023-12-25T01:00,1.498,-2.306
2023-12-25T02:00,1.613,-1.791
2023-12-25T03:00,2.309,-1.280
2023-12-25T04:00,1.198,-0.903
2023-12-25T05:00,0.800,0.000
2023-12-25T06:00,1.208,1.791
2023-12-25T07:00,1.116,2.393
2023-12-25T08:00,1.989,1.611
2023-12-25T09:00,0.805,1.896
2023-12-25T10:00,0.891,2.001
2023-12-25T11:00,1.817,2.091
2023-12-25T12:00,1.003,0.903
2023-12-25T13:00,1.003,0.603
2023-12-25T14:00,1.503,0.488
2023-12-25T15:00,-0.000,1.100
2023-12-25T16:00,1.208,1.492
2023-12-25T17:00,0.401,1.497
2023-12-25T18:00,-0.794,0.305
2023-12-25T19:00,-1.103,-0.194
2023-12-25T20:00,0.582,-3.299
2023-12-25T21:00,-0.522,-3.299
2023-12-25T22:00,0.287,-4.100
2023-12-25T23:00,0.722,-4.097
2023-12-26T00:00,1.304,-3.398
2023-12-26T01:00,1.118,-2.292
2023-12-26T02:00,2.306,-1.385
2023-12-26T03:00,0.508,-0.998
2023-12-26T04:00,1.105,0.492
2023-12-26T05:00,1.497,0.401
2023-12-26T06:00,-0.191,-1.205
2023-12-26T07:00,1.800,-0.801
2023-12-26T08:00,1.112,1.192
2023-12-26T09:00,1.494,1.602
2023-12-26T10:00,1.902,1.902
2023-12-26T11:00,1.916,1.787
2023-12-26T12:00,1.694,1.100
2023-12-26T13:00,1.490,1.907
2023-12-26T14:00,1.390,2.408
2023-12-26T15:00,1.113,1.589
2023-12-26T16:00,-0.616,2.299
2023-12-26T17:00,-0.084,2.399
2023-12-26T18:00,0.091,1.297
2023-12-26T19:00,-0.389,-2.003
2023-12-26T20:00,-0.105,-1.997
2023-12-26T21:00,0.301,-0.399
2023-12-26T22:00,-0.803,-0.892
2023-12-26T23:00,0.189,-2.703
2023-12-27T00:00,0.909,-2.796
2023-12-27T01:00,2.896,-2.701
2023-12-27T02:00,0.909,-2.796
2023-12-27T03:00,1.699,-2.098
2023-12-27T04:00,2.396,-1.805
2023-12-27T05:00,1.697,-1.697
2023-12-27T06:00,0.691,-1.898
2023-12-27T07:00,0.604,-0.895
2023-12-27T08:00,0.096,-1.096
2023-12-27T09:00,0.403,-0.597
2023-12-27T10:00,0.799,0.602
2023-12-27T11:00,1.898,0.691
2023-12-27T12:00,0.095,0.602
2023-12-27T13:00,1.002,1.603
2023-12-27T14:00,1.909,1.387
2023-12-27T15:00,0.492,1.105
2023-12-27T16:00,-0.000,1.200
2023-12-27T17:00,0.405,1.001
2023-12-27T18:00,-0.403,0.597
2023-12-27T19:00,-1.198,0.389
2023-12-27T20:00,-0.903,-1.003
2023-12-27T21:00,-0.796,0.198
2023-12-27T22:00,-0.597,-0.304
2023-12-27T23:00,2.003,-4.296
2023-12-28T00:00,1.306,-2.800
2023-12-28T01:00,1.713,-1.489
2023-12-28T02:00,1.504,-0.702
2023-12-28T03:00,1.993,-0.805
2023-12-28T04:00,2.096,1.210
2023-12-28T05:00,1.113,1.589
2023-12-28T06:00,1.996,-1.017
2023-12-28T07:00,1.902,-1.902
2023-12-28T08:00,0.713,-1.399
2023-12-28T09:00,-0.202,-0.501
2023-12-28T10:00,1.096,0.096
2023-12-28T11:00,1.096,1.403
2023-12-28T12:00,0.985,2.706
2023-12-28T13:00,0.806,0.995
2023-12-28T14:00,0.898,-0.898
2023-12-28T15:00,1.002,-1.603
2023-12-28T16:00,1.303,-1.397
2023-12-28T17:00,-0.499,-0.901
2023-12-28T18:00,-0.602,-0.095
2023-12-28T19:00,0.110,-2.097
2023-12-28T20:00,0.126,-3.598
2023-12-28T21:00,0.922,-3.995
2023-12-28T22:00,0.429,-3.494
2023-12-28T23:00,0.300,-1.896
2023-12-29T00:00,0.000,-0.100
2023-12-29T01:00,1.202,1.202
2023-12-29T02:00,0.602,0.095
2023-12-29T03:00,0.602,0.095
2023-12-29T04:00,3.106,2.797
2023-12-29T05:00,0.805,1.394
2023-12-29T06:00,1.900,0.200
2023-12-29T07:00,0.000,-0.600
2023-12-29T08:00,1.598,0.196
2023-12-29T09:00,0.095,-0.602
2023-12-29T10:00,0.999,0.700
2023-12-29T11:00,0.717,2.499
2023-12-29T12:00,0.810,2.492
2023-12-29T13:00,0.903,1.198
2023-12-29T14:00,0.613,-1.596
2023-12-29T15:00,0.701,-0.405
2023-12-29T16:00,0.898,-0.898
2023-12-29T17:00,-1.200,-0.000
2023-12-29T18:00,-1.197,0.508
2023-12-29T19:00,-1.400,1.400
2023-12-29T20:00,-1.107,0.997
2023-12-29T21:00,-0.904,-0.294
2023-12-29T22:00,-0.794,0.305
2023-12-29T23:00,0.208,-1.697
2023-12-30T00:00,0.805,-1.993
2023-12-30T01:00,1.204,-0.695
2023-12-30T02:00,-0.000,1.300
2023-12-30T03:00,1.810,2.492
2023-12-30T04:00,0.507,1.893
2023-12-30T05:00,-0.105,-1.195
2023-12-30T06:00,-0.796,-0.198
2023-12-30T07:00,0.795,1.704
2023-12-30T08:00,1.504,2.503
2023-12-30T09:00,1.399,3.000
2023-12-30T10:00,2.093,4.108
2023-12-30T11:00,1.976,3.717
2023-12-30T12:00,1.306,2.800
2023-12-30T13:00,1.997,3.603
