timestamp,100287,101027,102866,113068,113084,119677,136348,171409,55935,60731,69943,81953,87247,91953
2023-01-04 13:00:00+00:00,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0
2023-01-04 14:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2023-01-04 15:00:00+00:00,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1
2023-01-04 16:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2023-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2023-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2023-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.2,0.0
2023-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,0.0,0.2,0.0
2023-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.2,0.0
2023-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.1,0.2,0.0
2023-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.4,50.7,0.1,0.0,0.0,0.0,0.2,0.0
2023-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.3,36.9,0.0,0.0,0.0,0.0,3.0,0.0
2023-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.8,15.9,0.0,0.0,0.0,0.0,0.2,0.0
2023-01-05 02:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,7.4,0.4,0.0,0.0,0.2,2.3,0.0
2023-01-05 03:00:00+00:00,0.1,0.2,0.0,0.0,0.0,0.0,0.0,37.0,1.2,0.0,0.0,0.1,2.6,0.0
2023-01-05 04:00:00+00:00,0.2,0.5,0.2,0.1,0.0,0.0,0.0,54.7,1.2,0.2,0.5,0.2,1.8,0.0
2023-01-05 05:00:00+00:00,1.1,3.2,0.1,0.0,0.0,0.0,0.1,51.0,0.7,0.1,0.1,0.7,5.3,0.0
